장소명,도로명주소,위도,경도,수정일시,지번주소
산방상,제주특별자치도 제주시 도령로 87 현대오피스텔,33.2410949,126.3138393,2025-09-18 17:27,제주특별자치도 서귀포시 안덕면 사계리 산16
뭉클펜션,제주특별자치도 제주시 조천11길 20-1,33.5469556,126.6886621,2025-09-18 14:39,제주특별자치도 제주시 조천읍 북촌리 1402-2
노형스크린골프,제주특별자치도 제주시 한라대학로 114,33.4753995,126.4827595,2025-09-18 21:55,제주특별자치도 제주시 노형동 716
성산,,33.4576684,126.93491,2025-09-18 16:11,제주특별자치도 서귀포시 성산읍 성산리
함덕 문개항아리 조천본점,제주특별자치도 제주시 조함해안로 221 오션베스트빌,33.5528546,126.6447168,2025-09-18 17:31,제주특별자치도 제주시 조천읍 신흥리 791
팔미돈,,33.2346494,126.3090063,2025-09-18 23:47,제주특별자치도 서귀포시 안덕면 사계리 1930
한화리조트,제주특별자치도 제주시 명림로 575-107 한화리조트,33.4471791,126.6378972,2025-09-18 13:31,제주특별자치도 제주시 봉개동 3-16
제주 공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5060617,126.4917663,2025-09-18 12:31,제주특별자치도 제주시 용담2동 2002
페이지인월정,,33.5545,126.8005353,2025-09-18 12:07,제주특별자치도 제주시 구좌읍 행원리 1537-27
Mg연수원,,33.3911906,126.3821605,2025-09-18 22:01,제주특별자치도 제주시 애월읍 상가리 2156-18
제주미당,제주특별자치도 제주시 용해로 58-25,33.5113576,126.5016367,2025-09-18 22:08,제주특별자치도 제주시 용담2동 907-17
신촌2548,제주특별자치도 제주시 신촌북1길 3-4,33.5345892,126.6174588,2025-09-18 15:07,제주특별자치도 제주시 조천읍 신촌리 2548-4
숙소,제주특별자치도 제주시 탑동해안로 66,33.5181809,126.5222539,2025-09-18 10:15,제주특별자치도 제주시 삼도2동 1260
소담향,,33.3748102,126.2518663,2025-09-18 16:53,제주특별자치도 제주시 한림읍 협재리 849
구 광동식당 돈볶,제주특별자치도 서귀포시 표선면 세성로266번길 23,33.3291231,126.7986992,2025-09-18 17:22,제주특별자치도 서귀포시 표선면 세화리 1151-1
카페블루하우스,제주특별자치도 제주시 성신로 16 연동대일아파트,33.4914607,126.4860156,2025-09-18 18:35,제주특별자치도 제주시 연동 2319-5
제주공항,제주특별자치도 제주시 선유로 445-55 세인트포C.C(변경:아난티클럽제주),33.5040578,126.495457,2025-09-18 15:45,제주특별자치도 제주시 용담2동 1611-3
갈치왕 중문점,제주특별자치도 제주시 용담로9길 14-1,33.2628543,126.3982412,2025-09-18 19:41,제주특별자치도 서귀포시 예래동 260-2
색달해변,제주특별자치도 서귀포시 대포중앙로 63,33.243727,126.4127163,2025-09-18 09:42,제주특별자치도 서귀포시 색달동
월정리해수욕장,제주특별자치도 제주시 월정7길 28-15,33.5545076,126.7975745,2025-09-18 11:16,제주특별자치도 제주시 구좌읍 월정리 23
신흥리해수욕장,제주특별자치도 제주시 신흥로 9 함덕고등학교,33.5469413,126.651999,2025-09-18 11:27,제주특별자치도 제주시 조천읍 신흥리 938
용머리생선구이,제주특별자치도 서귀포시 안덕면 사계남로 235,33.234108,126.308125,2025-09-18 16:40,제주특별자치도 서귀포시 안덕면 사계리 1934-1
제주공항,,33.5060618,126.4933971,2025-09-18 15:32,제주특별자치도 제주시 용담2동 1462-4
제주공항,제주특별자치도 제주시 월성로4길 70,33.4989047,126.4988902,2025-09-18 17:28,제주특별자치도 제주시 용담2동 1727
카페살레,,33.5206096,126.9561237,2025-09-18 17:29,제주특별자치도 제주시 우도면 연평리 1085-1
제동목장,,33.4081439,126.7200761,2025-09-18 17:34,제주특별자치도 서귀포시 표선면 가시리 산87-29
아베베베이커리,제주특별자치도 제주시 신선길 17-6,33.5104954,126.5302553,2025-09-18 17:39,제주특별자치도 제주시 일도2동 1029-139
골든데이지,제주특별자치도 서귀포시 동문동로 33,33.2511116,126.5648234,2025-09-18 12:31,제주특별자치도 서귀포시 중앙동 269-6
제주순메밀막국수,제주특별자치도 서귀포시 하례로 361-20,33.289445,126.3037727,2025-09-18 11:26,제주특별자치도 서귀포시 안덕면 서광리 1435-3
제주공항,제주특별자치도 제주시 용해로 128,33.5064625,126.5052074,2025-09-18 06:09,제주특별자치도 제주시 용담2동 774
제주공항,제주특별자치도 서귀포시 안덕면 사계북로41번길 178-3,33.4993573,126.4933506,2025-09-18 14:49,제주특별자치도 제주시 용담2동 1872
제주공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5049167,126.4937404,2025-09-18 09:10,제주특별자치도 제주시 용담2동 1462
웃뜨리,제주특별자치도 제주시 광성로 213,33.45953,126.4300541,2025-09-18 11:28,제주특별자치도 제주시 애월읍 광령리 3401-1
우도 관광,,33.4932436,126.9560331,2025-09-18 16:09,제주특별자치도 제주시 우도면 연평리 2658
제주공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5063194,126.4929507,2025-09-18 21:33,제주특별자치도 제주시 용담2동 1462-1
맥도날드 제주일도DT점,제주특별자치도 제주시 동광로12길 24,33.5012046,126.5355789,2025-09-18 21:38,제주특별자치도 제주시 이도2동 1149-2
포토스팟1,제주특별자치도 서귀포시 시흥하동로 112 성산포조가비박물관,33.4591101,126.7775356,2025-09-18 21:36,제주특별자치도 제주시 구좌읍 송당리 2099
비밀의숲,제주특별자치도 제주시 다호길 121,33.4537083,126.7561945,2025-09-18 00:52,제주특별자치도 제주시 구좌읍 송당리 2170
금오름,제주특별자치도 제주시 비자림로 1191,33.3549007,126.3054241,2025-09-18 00:56,제주특별자치도 제주시 한림읍 금악리 산1-1
돈블랙,제주특별자치도 서귀포시 서호남로32번길 10-1,33.2492681,126.5153476,2025-09-18 00:58,제주특별자치도 서귀포시 대륜동 1552-4
올레마당,제주특별자치도 서귀포시 일주서로570번길 68,33.2477474,126.3478289,2025-09-18 22:21,제주특별자치도 서귀포시 안덕면 감산리 1185
송당머글래 국수,,33.472669,126.7826645,2025-09-18 20:45,제주특별자치도 제주시 구좌읍 송당리 1351-11
금오름,,33.3561353,126.3012257,2025-09-18 17:41,제주특별자치도 제주시 한림읍 금악리 1995
제주국제공항,,33.5050598,126.4953712,2025-09-18 01:16,제주특별자치도 제주시 용담2동 1462-1
슌식당,제주특별자치도 서귀포시 시흥하동로 112 성산포조가비박물관,33.4763618,126.8944785,2025-09-18 21:27,제주특별자치도 서귀포시 성산읍 시흥리 1099
올레마당,제주특별자치도 서귀포시 서호남로32번길 10-1,33.2331975,126.3100331,2025-09-18 01:02,제주특별자치도 서귀포시 안덕면 사계리 128
탐라스테이호텔,제주특별자치도 제주시 애월해안로 881,33.4868254,126.3916608,2025-09-18 21:57,제주특별자치도 제주시 애월읍 하귀2리 2732
연돈,제주특별자치도 서귀포시 일주서로 968-5,33.2584382,126.4070025,2025-09-18 12:43,제주특별자치도 서귀포시 예래동 2124-3
갈치옥,제주특별자치도 제주시 일주동로 1231 함덕초등학교,33.5385218,126.6716729,2025-09-18 23:27,제주특별자치도 제주시 조천읍 함덕리 287-2
더 클리프,제주특별자치도 서귀포시 중문관광로 224 제주국제컨벤션센터,33.2425422,126.4151777,2025-09-18 02:44,제주특별자치도 서귀포시 색달동
광치기해변,,33.4498629,126.9240612,2025-09-18 10:22,제주특별자치도 서귀포시 성산읍 고성리
자매국수,제주특별자치도 제주시 오도2길 26,33.4936237,126.4574248,2025-09-18 16:26,제주특별자치도 제주시 이호동 1570-4
올레9길,,33.5499457,126.6466775,2025-09-18 11:42,제주특별자치도 제주시 조천읍 신흥리 711-8
카페더씨,제주특별자치도 서귀포시 시흥하동로 112 성산포조가비박물관,33.4772211,126.9134469,2025-09-18 21:18,제주특별자치도 서귀포시 성산읍 시흥리
공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5054891,126.4929679,2025-09-18 02:28,제주특별자치도 제주시 용담2동 1462
둔지오름,제주특별자치도 제주시 함덕로 4,33.5031743,126.7960726,2025-09-18 16:49,제주특별자치도 제주시 구좌읍 한동리 산40
한화리조트 제주,제주특별자치도 제주시 명림로 575-107 한화리조트,33.4475098,126.6381416,2025-09-18 14:57,제주특별자치도 제주시 봉개동 3-16
제주 브릭스 호텔,제주특별자치도 서귀포시 태평로 111,33.2440107,126.5350619,2025-09-18 02:34,제주특별자치도 서귀포시 대륜동 479
해심가든,제주특별자치도 서귀포시 천제연로 222-8,33.2510397,126.427837,2025-09-18 02:45,제주특별자치도 서귀포시 중문동 1949-21
제주국제공항,,33.5035139,126.494718,2025-09-18 17:37,제주특별자치도 제주시 용담2동 1963-30
제주항연안여객터미널,제주특별자치도 제주시 임항로 111 제주항연안여객터미널,33.5189849,126.5349908,2025-09-18 15:58,제주특별자치도 제주시 건입동 918-32
우도탐방,,33.4954692,126.9585993,2025-09-18 16:10,제주특별자치도 제주시 우도면 연평리 357
와홀메밀농촌체험휴양마을,제주특별자치도 제주시 북선로 125 크라운컨트리클럽,33.4964301,126.6335179,2025-09-18 15:46,제주특별자치도 제주시 조천읍 와흘리 1810
순풍해장국 함덕점,제주특별자치도 제주시 함덕로 4,33.5404444,126.6740305,2025-09-18 16:47,제주특별자치도 제주시 조천읍 함덕리 272-60
은희네해장국,제주특별자치도 서귀포시 토평남로87번길 23,33.2651162,126.5862659,2025-09-18 11:09,제주특별자치도 서귀포시 영천동 2250
성산항,,33.4660461,126.9293827,2025-09-18 10:21,제주특별자치도 서귀포시 성산읍 성산리
제주국제공항,제주특별자치도 제주시 남조로 1649-48,33.4998005,126.4964162,2025-09-18 14:06,제주특별자치도 제주시 용담2동 1685-5
고기왕,제주특별자치도 제주시 항몽로 29,33.4853011,126.4344683,2025-09-18 15:50,제주특별자치도 제주시 외도동 603-3
공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5052029,126.4940837,2025-09-18 11:47,제주특별자치도 제주시 용담2동 1462
제주국제공항,제주특별자치도 제주시 일주서로 7876 경동주택,33.4935603,126.4879039,2025-09-18 15:51,제주특별자치도 제주시 연동 2305-1
제주공항,,33.5066057,126.4937404,2025-09-18 18:31,제주특별자치도 제주시 용담2동 1462-1
무지개렌터카,,33.5062049,126.4937404,2025-09-18 14:13,제주특별자치도 제주시 용담2동 1462-4
순수한둠비,제주특별자치도 제주시 남성로9길 33,33.5082833,126.511885,2025-09-18 10:19,제주특별자치도 제주시 용담1동 2583
제주공항렌트카,,33.5001862,126.4878061,2025-09-18 12:41,제주특별자치도 제주시 도두동 361-1
동백 동산 선흘 곶자왈,제주특별자치도 제주시 신대로13길 45,33.4674066,126.6770059,2025-09-18 17:06,제주특별자치도 제주시 조천읍 대흘리 1216-5
캐슬렉스CC,제주특별자치도 서귀포시 안덕면 평화로 1241,33.3388248,126.3478517,2025-09-18 18:06,제주특별자치도 서귀포시 안덕면 광평리 349
서촌제스시100,제주특별자치도 제주시 종천길 60,33.4697834,126.4922656,2025-09-18 12:06,제주특별자치도 제주시 연동 1002
하나로마트 하귀점,제주특별자치도 제주시 하광로 19,33.4837726,126.4123221,2025-09-18 12:11,제주특별자치도 제주시 애월읍 하귀1리 192-7
우리집,제주특별자치도 제주시 하광로 19,33.3970918,126.3432834,2025-09-18 12:27,제주특별자치도 제주시 애월읍 어음리 1871
더제주송당파크R점(스타벅스),제주특별자치도 제주시 비자림로 1195,33.4356102,126.7328647,2025-09-18 13:03,제주특별자치도 제주시 구좌읍 송당리 2860
제주공항,,33.5030272,126.4917491,2025-09-18 12:28,제주특별자치도 제주시 도두동 47-1
수목원야시장,제주특별자치도 제주시 종천길 60,33.4697216,126.487124,2025-09-18 15:30,제주특별자치도 제주시 연동 2477
비자림,,33.473707,126.809254,2025-09-18 16:30,제주특별자치도 제주시 구좌읍 세화리 산41
우도잠수함+우도도항선,제주특별자치도 서귀포시 성산등용로 112-7,33.4721319,126.9331935,2025-09-18 13:06,제주특별자치도 서귀포시 성산읍 성산리 347-9
10:40광주출발공항,제주특별자치도 제주시 공항로 2 제주국제공항,33.5066343,126.4927104,2025-09-18 21:02,제주특별자치도 제주시 용담2동 2002
은희네해장국 서귀포점,제주특별자치도 서귀포시 검은여로 237-31,33.2611205,126.5848396,2025-09-18 15:01,제주특별자치도 서귀포시 영천동 2314
여행,제주특별자치도 서귀포시 선반로65번길 39,33.2382138,126.4964871,2025-09-18 09:44,제주특별자치도 서귀포시 대천동 864-1
여행,제주특별자치도 서귀포시 선반로65번길 39,33.2556711,126.5802579,2025-09-18 09:44,제주특별자치도 서귀포시 영천동 851-3
숙소 휴식,제주특별자치도 서귀포시 토평서로44번길 19,33.2776966,126.5789136,2025-09-18 12:57,제주특별자치도 서귀포시 영천동 2638
수월봉전망대,제주특별자치도 제주시 월정7길 42,33.2870844,126.1633262,2025-09-18 14:44,제주특별자치도 제주시 한경면 고산리 3854-13
숙소 조식,제주특별자치도 서귀포시 516로277번길 39,33.2788942,126.5818027,2025-09-18 13:00,제주특별자치도 서귀포시 영천동 2643-1
한데모아 정실점,제주특별자치도 제주시 아연로 189-1,33.4697488,126.5097353,2025-09-18 17:18,제주특별자치도 제주시 오라동 704-11
제주공항,제주특별자치도 제주시 월성로4길 30-1,33.501195,126.5023235,2025-09-18 11:35,제주특별자치도 제주시 용담2동 700-3
1:15제주공항도착,제주특별자치도 제주시 도령로 124 신신호텔 제주공항,33.5046304,126.4961437,2025-09-18 21:00,제주특별자치도 제주시 용담2동 1596-12
어도99,제주특별자치도 제주시 월각로 151-2,33.4097142,126.3080808,2025-09-18 11:51,제주특별자치도 제주시 애월읍 봉성리 4324-1
용머리,제주특별자치도 제주시 오라로 27-2,33.2309485,126.3160709,2025-09-18 13:17,제주특별자치도 서귀포시 안덕면 사계리
애월애독채펜션,제주특별자치도 제주시 고내동길 65,33.468327,126.3591354,2025-09-18 09:21,제주특별자치도 제주시 애월읍 신엄리 3087-1
대진유토피아아파트,제주특별자치도 서귀포시 표선면 번영로3428번길 129 대진유토피아,33.3421552,126.8157448,2025-09-18 19:35,제주특별자치도 서귀포시 표선면 표선리 2956
